Sensitivity0,Specificity0,PPV0,NPV0,Accuracy0,Sensitivity1,Specificity1,PPV1,NPV1,Accuracy1,Sensitivity,Specificity,PPV,NPV,F1_Score,Accuracy,set
0.7131782945736435,0.793939393939394,0.7301587301587301,0.7797619047619048,0.7585034013605442,0.793939393939394,0.7131782945736435,0.7797619047619048,0.7301587301587301,0.7585034013605442,0.793939393939394,0.7131782945736435,0.7797619047619048,0.7301587301587301,0.7581706556496474,0.7585034013605442,CExam_2class_ADAS_400
0.7131782945736435,0.793939393939394,0.7301587301587301,0.7797619047619048,0.7585034013605442,0.793939393939394,0.7131782945736435,0.7797619047619048,0.7301587301587301,0.7585034013605442,0.793939393939394,0.7131782945736435,0.7797619047619048,0.7301587301587301,0.7581706556496474,0.7585034013605442,CExam_2class_ADAS_400
0.7131782945736435,0.8,0.736,0.7810650887573964,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573964,0.736,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573966,0.736,0.7614557162390629,0.7619047619047619,CExam_2class_ADAS_400
0.7131782945736435,0.793939393939394,0.7301587301587301,0.7797619047619048,0.7585034013605442,0.793939393939394,0.7131782945736435,0.7797619047619048,0.7301587301587301,0.7585034013605442,0.793939393939394,0.7131782945736435,0.7797619047619048,0.7301587301587301,0.7581706556496474,0.7585034013605442,CExam_2class_ADAS_400
0.7131782945736435,0.8121212121212121,0.7479674796747967,0.783625730994152,0.7687074829931972,0.8121212121212121,0.7131782945736435,0.783625730994152,0.7479674796747967,0.7687074829931972,0.8121212121212121,0.7131782945736435,0.7836257309941519,0.7479674796747967,0.7680191124068675,0.7687074829931972,CExam_2class_ADAS_400
0.7054263565891473,0.806060606060606,0.7398373983739838,0.7777777777777778,0.7619047619047619,0.806060606060606,0.7054263565891473,0.7777777777777778,0.7398373983739838,0.7619047619047619,0.806060606060606,0.7054263565891473,0.7777777777777778,0.7398373983739838,0.7611961451247167,0.7619047619047619,CExam_2class_ADAS_400
0.7131782945736435,0.793939393939394,0.7301587301587301,0.7797619047619048,0.7585034013605442,0.793939393939394,0.7131782945736435,0.7797619047619048,0.7301587301587301,0.7585034013605442,0.793939393939394,0.7131782945736435,0.7797619047619048,0.7301587301587301,0.7581706556496474,0.7585034013605442,CExam_2class_ADAS_400
0.7131782945736435,0.7878787878787878,0.7244094488188977,0.7784431137724551,0.7551020408163265,0.7878787878787878,0.7131782945736435,0.7784431137724551,0.7244094488188977,0.7551020408163265,0.7878787878787878,0.7131782945736435,0.7784431137724551,0.7244094488188977,0.754883052618638,0.7551020408163265,CExam_2class_ADAS_400
0.7131782945736435,0.8,0.736,0.7810650887573964,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573964,0.736,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573966,0.736,0.7614557162390629,0.7619047619047619,CExam_2class_ADAS_400
0.7131782945736435,0.8,0.736,0.7810650887573964,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573964,0.736,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573966,0.736,0.7614557162390629,0.7619047619047619,CExam_2class_ADAS_400
0.7131782945736435,0.8,0.736,0.7810650887573964,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573964,0.736,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573966,0.736,0.7614557162390629,0.7619047619047619,CExam_2class_ADAS_400
0.7131782945736435,0.7878787878787878,0.7244094488188977,0.7784431137724551,0.7551020408163265,0.7878787878787878,0.7131782945736435,0.7784431137724551,0.7244094488188977,0.7551020408163265,0.7878787878787878,0.7131782945736435,0.7784431137724551,0.7244094488188977,0.754883052618638,0.7551020408163265,CExam_2class_ADAS_400
0.7131782945736435,0.8,0.736,0.7810650887573964,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573964,0.736,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573966,0.736,0.7614557162390629,0.7619047619047619,CExam_2class_ADAS_400
0.7131782945736435,0.8,0.736,0.7810650887573964,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573964,0.736,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573966,0.736,0.7614557162390629,0.7619047619047619,CExam_2class_ADAS_400
0.7054263565891473,0.8,0.7338709677419355,0.7764705882352941,0.7585034013605442,0.8,0.7054263565891473,0.7764705882352941,0.7338709677419355,0.7585034013605442,0.8,0.7054263565891473,0.7764705882352941,0.7338709677419355,0.7579192847571451,0.7585034013605442,CExam_2class_ADAS_400
0.7131782945736435,0.8,0.736,0.7810650887573964,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573964,0.736,0.7619047619047619,0.8,0.7131782945736435,0.7810650887573966,0.736,0.7614557162390629,0.7619047619047619,CExam_2class_ADAS_400
0.7131782945736435,0.7878787878787878,0.7244094488188977,0.7784431137724551,0.7551020408163265,0.7878787878787878,0.7131782945736435,0.7784431137724551,0.7244094488188977,0.7551020408163265,0.7878787878787878,0.7131782945736435,0.7784431137724551,0.7244094488188977,0.754883052618638,0.7551020408163265,CExam_2class_ADAS_400
0.7131782945736435,0.806060606060606,0.7419354838709677,0.7823529411764706,0.7653061224489796,0.806060606060606,0.7131782945736435,0.7823529411764706,0.7419354838709677,0.7653061224489796,0.806060606060606,0.7131782945736435,0.7823529411764706,0.7419354838709677,0.7647384598344088,0.7653061224489796,CExam_2class_ADAS_400
