Sensitivity0,Specificity0,PPV0,NPV0,Accuracy0,Sensitivity1,Specificity1,PPV1,NPV1,Accuracy1,Sensitivity,Specificity,PPV,NPV,F1_Score,Accuracy,set
0.8604651162790697,0.9272727272727272,0.9024390243902439,0.8947368421052632,0.8979591836734694,0.9272727272727272,0.8604651162790697,0.8947368421052632,0.9024390243902439,0.8979591836734694,0.9272727272727272,0.8604651162790697,0.894736842105263,0.9024390243902439,0.8976554907677354,0.8979591836734694,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9272727272727272,0.9024390243902439,0.8947368421052632,0.8979591836734694,0.9272727272727272,0.8604651162790697,0.8947368421052632,0.9024390243902439,0.8979591836734694,0.9272727272727272,0.8604651162790697,0.894736842105263,0.9024390243902439,0.8976554907677354,0.8979591836734694,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9333333333333333,0.9098360655737705,0.8953488372093024,0.9013605442176871,0.9333333333333333,0.8604651162790697,0.8953488372093024,0.9098360655737705,0.9013605442176871,0.9333333333333333,0.8604651162790697,0.8953488372093024,0.9098360655737705,0.9010095390255124,0.9013605442176871,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9090909090909091,0.8809523809523809,0.8928571428571429,0.8877551020408163,0.9090909090909091,0.8604651162790697,0.8928571428571429,0.8809523809523809,0.8877551020408163,0.9090909090909091,0.8604651162790697,0.8928571428571429,0.8809523809523809,0.8876004455836388,0.8877551020408163,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9151515151515152,0.888,0.893491124260355,0.891156462585034,0.9151515151515152,0.8604651162790697,0.893491124260355,0.888,0.891156462585034,0.9151515151515152,0.8604651162790697,0.8934911242603549,0.888,0.8909511845664287,0.891156462585034,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9090909090909091,0.8809523809523809,0.8928571428571429,0.8877551020408163,0.9090909090909091,0.8604651162790697,0.8928571428571429,0.8809523809523809,0.8877551020408163,0.9090909090909091,0.8604651162790697,0.8928571428571429,0.8809523809523809,0.8876004455836388,0.8877551020408163,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9151515151515152,0.888,0.893491124260355,0.891156462585034,0.9151515151515152,0.8604651162790697,0.893491124260355,0.888,0.891156462585034,0.9151515151515152,0.8604651162790697,0.8934911242603549,0.888,0.8909511845664287,0.891156462585034,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9151515151515152,0.888,0.893491124260355,0.891156462585034,0.9151515151515152,0.8604651162790697,0.893491124260355,0.888,0.891156462585034,0.9151515151515152,0.8604651162790697,0.8934911242603549,0.888,0.8909511845664287,0.891156462585034,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
0.8604651162790697,0.9212121212121213,0.8951612903225806,0.8941176470588236,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8945578231292517,0.9212121212121213,0.8604651162790697,0.8941176470588236,0.8951612903225806,0.8943027863024154,0.8945578231292517,CDR_Imp_AllFeatures_400
