Sensitivity0,Specificity0,PPV0,NPV0,Accuracy0,Sensitivity1,Specificity1,PPV1,NPV1,Accuracy1,Sensitivity2,Specificity2,PPV2,NPV2,Accuracy2,Sensitivity,Specificity,PPV,NPV,F1_Score,Accuracy,set
0.8,0.5853658536585366,0.6046511627906976,0.7868852459016393,0.6802721088435374,0.4965986394557823,0.7482993197278912,0.6636363636363637,0.5978260869565217,0.6224489795918368,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.5853658536585366,0.8,0.7868852459016392,0.6046511627906976,0.6790283195202779,0.6802721088435374,CExam_MMSE_400
0.8,0.5914634146341463,0.6081871345029239,0.7886178861788617,0.6836734693877551,0.5034013605442177,0.7482993197278912,0.6666666666666666,0.6010928961748634,0.6258503401360545,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.5914634146341463,0.8,0.7886178861788616,0.6081871345029239,0.6826225506814022,0.6836734693877551,CExam_MMSE_400
0.8153846153846154,0.6036585365853658,0.6198830409356725,0.8048780487804879,0.6972789115646258,0.5170068027210885,0.7619047619047619,0.6846846846846847,0.6120218579234973,0.6394557823129252,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.6036585365853658,0.8153846153846154,0.8048780487804879,0.6198830409356725,0.6962731936628472,0.6972789115646258,CExam_MMSE_400
0.7769230769230769,0.6219512195121951,0.6196319018404908,0.7786259541984732,0.6904761904761905,0.5374149659863946,0.7278911564625851,0.6638655462184874,0.6114285714285714,0.6326530612244898,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.6219512195121951,0.7769230769230769,0.7786259541984732,0.6196319018404908,0.690594363504643,0.6904761904761905,CExam_MMSE_400
0.7846153846153846,0.5853658536585366,0.6,0.7741935483870968,0.673469387755102,0.4965986394557823,0.7346938775510204,0.6517857142857143,0.5934065934065934,0.6156462585034014,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.5853658536585366,0.7846153846153846,0.7741935483870968,0.6,0.6725623582766439,0.673469387755102,CExam_MMSE_400
0.7846153846153846,0.6158536585365854,0.6181818181818182,0.7829457364341085,0.6904761904761905,0.5306122448979592,0.7346938775510204,0.6666666666666666,0.6101694915254238,0.6326530612244898,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.6158536585365854,0.7846153846153846,0.7829457364341085,0.6181818181818182,0.6903508554460136,0.6904761904761905,CExam_MMSE_400
0.7769230769230769,0.5975609756097561,0.6047904191616766,0.7716535433070866,0.6768707482993197,0.5102040816326531,0.7278911564625851,0.6521739130434783,0.5977653631284916,0.6190476190476191,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.5975609756097561,0.7769230769230769,0.7716535433070866,0.6047904191616766,0.676455746657023,0.6768707482993197,CExam_MMSE_400
0.8153846153846154,0.5914634146341463,0.6127167630057804,0.8016528925619835,0.6904761904761905,0.5034013605442177,0.7619047619047619,0.6788990825688074,0.6054054054054054,0.6326530612244898,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.5914634146341463,0.8153846153846154,0.8016528925619834,0.6127167630057804,0.689089059281868,0.6904761904761905,CExam_MMSE_400
0.7692307692307693,0.6402439024390244,0.6289308176100629,0.7777777777777778,0.6972789115646258,0.5578231292517006,0.7210884353741497,0.6666666666666666,0.6198830409356725,0.6394557823129252,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.6402439024390244,0.7692307692307693,0.7777777777777778,0.6289308176100629,0.6977868857556794,0.6972789115646258,CExam_MMSE_400
0.8076923076923077,0.5853658536585366,0.6069364161849711,0.7933884297520661,0.6836734693877551,0.4965986394557823,0.7551020408163265,0.6697247706422018,0.6,0.6258503401360545,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.5853658536585366,0.8076923076923077,0.793388429752066,0.6069364161849711,0.6822558517935574,0.6836734693877551,CExam_MMSE_400
0.8076923076923077,0.6280487804878049,0.6325301204819277,0.8046875,0.7074829931972789,0.54421768707483,0.7551020408163265,0.6896551724137931,0.6235955056179775,0.6496598639455783,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.6280487804878049,0.8076923076923077,0.8046875,0.6325301204819277,0.7072393192745444,0.7074829931972789,CExam_MMSE_400
0.7923076923076923,0.5792682926829268,0.5988372093023255,0.7786885245901639,0.673469387755102,0.4897959183673469,0.7414965986394558,0.6545454545454545,0.592391304347826,0.6156462585034014,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.5792682926829268,0.7923076923076923,0.7786885245901639,0.5988372093023255,0.6721991348292199,0.673469387755102,CExam_MMSE_400
0.7923076923076923,0.5914634146341463,0.6058823529411764,0.782258064516129,0.6802721088435374,0.5034013605442177,0.7414965986394558,0.6607142857142857,0.5989010989010989,0.6224489795918368,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.5914634146341463,0.7923076923076923,0.782258064516129,0.6058823529411764,0.6793839758125472,0.6802721088435374,CExam_MMSE_400
0.7846153846153846,0.6219512195121951,0.6219512195121951,0.7846153846153846,0.6938775510204082,0.5374149659863946,0.7346938775510204,0.6694915254237288,0.6136363636363636,0.6360544217687075,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.6219512195121951,0.7846153846153846,0.7846153846153847,0.6219512195121951,0.6938775510204082,0.6938775510204082,CExam_MMSE_400
0.7923076923076923,0.6097560975609756,0.6167664670658682,0.7874015748031497,0.6904761904761905,0.5238095238095238,0.7414965986394558,0.6695652173913044,0.6089385474860335,0.6326530612244898,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.6097560975609756,0.7923076923076923,0.7874015748031495,0.6167664670658682,0.6900786625872537,0.6904761904761905,CExam_MMSE_400
0.8153846153846154,0.5853658536585366,0.6091954022988506,0.8,0.6870748299319728,0.4965986394557823,0.7619047619047619,0.6759259259259259,0.6021505376344086,0.6292517006802721,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.5853658536585366,0.8153846153846154,0.8000000000000002,0.6091954022988506,0.6854800482090537,0.6870748299319728,CExam_MMSE_400
0.8076923076923077,0.5853658536585366,0.6069364161849711,0.7933884297520661,0.6836734693877551,0.4965986394557823,0.7551020408163265,0.6697247706422018,0.6,0.6258503401360545,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.5853658536585366,0.8076923076923077,0.793388429752066,0.6069364161849711,0.6822558517935574,0.6836734693877551,CExam_MMSE_400
0.8076923076923077,0.6158536585365854,0.625,0.8015873015873016,0.7006802721088435,0.5306122448979592,0.7551020408163265,0.6842105263157895,0.6166666666666667,0.6428571428571429,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.6158536585365854,0.8076923076923077,0.8015873015873016,0.625,0.700153812971613,0.7006802721088435,CExam_MMSE_400
0.7769230769230769,0.6280487804878049,0.6234567901234568,0.7803030303030303,0.6938775510204082,0.54421768707483,0.7278911564625851,0.6666666666666666,0.6149425287356322,0.6360544217687075,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.6280487804878049,0.7769230769230769,0.7803030303030303,0.6234567901234568,0.6941042244369054,0.6938775510204082,CExam_MMSE_400
0.7923076923076923,0.6280487804878049,0.6280487804878049,0.7923076923076923,0.7006802721088435,0.54421768707483,0.7414965986394558,0.6779661016949152,0.6193181818181818,0.6428571428571429,0.29411764705882354,0.9747292418772563,0.4166666666666667,0.9574468085106383,0.935374149659864,0.6280487804878049,0.7923076923076923,0.7923076923076923,0.6280487804878049,0.7006802721088435,0.7006802721088435,CExam_MMSE_400
0.7384615384615385,0.6097560975609756,0.6,0.746268656716418,0.6666666666666666,0.5510204081632653,0.7006802721088435,0.648,0.6094674556213018,0.6258503401360545,0.35294117647058826,0.9891696750902527,0.6666666666666666,0.9614035087719298,0.9523809523809523,0.6097560975609756,0.7384615384615385,0.746268656716418,0.6,0.6671295224870786,0.6666666666666666,CExam_MMSE_400
0.7538461538461538,0.5853658536585366,0.5903614457831325,0.75,0.6598639455782312,0.5238095238095238,0.7142857142857143,0.6470588235294118,0.6,0.6190476190476191,0.35294117647058826,0.9891696750902527,0.6666666666666666,0.9614035087719298,0.9523809523809523,0.5853658536585366,0.7538461538461538,0.75,0.5903614457831325,0.6595806038076095,0.6598639455782312,CExam_MMSE_400
0.7846153846153846,0.5975609756097561,0.6071428571428571,0.7777777777777778,0.6802721088435374,0.54421768707483,0.7414965986394558,0.6779661016949152,0.6193181818181818,0.6428571428571429,0.35294117647058826,0.9927797833935018,0.75,0.9615384615384616,0.95578231292517,0.5975609756097561,0.7846153846153846,0.7777777777777778,0.6071428571428571,0.6797097547651322,0.6802721088435374,CExam_MMSE_400
0.7769230769230769,0.5975609756097561,0.6047904191616766,0.7716535433070866,0.6768707482993197,0.54421768707483,0.7346938775510204,0.6722689075630253,0.6171428571428571,0.6394557823129252,0.35294117647058826,0.9927797833935018,0.75,0.9615384615384616,0.95578231292517,0.5975609756097561,0.7769230769230769,0.7716535433070866,0.6047904191616766,0.676455746657023,0.6768707482993197,CExam_MMSE_400
0.7615384615384615,0.5853658536585366,0.592814371257485,0.7559055118110236,0.6632653061224489,0.5306122448979592,0.7142857142857143,0.65,0.603448275862069,0.6224489795918368,0.29411764705882354,0.9927797833935018,0.7142857142857143,0.9581881533101045,0.9523809523809523,0.5853658536585366,0.7615384615384615,0.7559055118110236,0.592814371257485,0.6628328307267923,0.6632653061224489,CExam_MMSE_400
