Sensitivity0,Specificity0,PPV0,NPV0,Accuracy0,Sensitivity1,Specificity1,PPV1,NPV1,Accuracy1,Sensitivity2,Specificity2,PPV2,NPV2,Accuracy2,Sensitivity,Specificity,PPV,NPV,F1_Score,Accuracy,set
0.8692307692307693,0.8963414634146342,0.8692307692307693,0.8963414634146342,0.8843537414965986,0.782312925170068,0.8571428571428571,0.8455882352941176,0.7974683544303798,0.8197278911564626,0.7647058823529411,0.9458483754512635,0.4642857142857143,0.9849624060150376,0.935374149659864,0.8963414634146342,0.8692307692307693,0.8963414634146342,0.8692307692307693,0.8843537414965986,0.8843537414965986,CDR_MultiC_BorutaECOGFAQ_400
0.8769230769230769,0.8963414634146342,0.8702290076335878,0.901840490797546,0.8877551020408163,0.7891156462585034,0.8639455782312925,0.8529411764705882,0.8037974683544303,0.826530612244898,0.7647058823529411,0.9494584837545126,0.48148148148148145,0.9850187265917603,0.9387755102040817,0.8963414634146342,0.8769230769230769,0.901840490797546,0.8702290076335878,0.8877985022966267,0.8877551020408163,CDR_MultiC_BorutaECOGFAQ_400
0.8769230769230769,0.8963414634146342,0.8702290076335878,0.901840490797546,0.8877551020408163,0.7891156462585034,0.8639455782312925,0.8529411764705882,0.8037974683544303,0.826530612244898,0.7647058823529411,0.9494584837545126,0.48148148148148145,0.9850187265917603,0.9387755102040817,0.8963414634146342,0.8769230769230769,0.901840490797546,0.8702290076335878,0.8877985022966267,0.8877551020408163,CDR_MultiC_BorutaECOGFAQ_400
0.8769230769230769,0.8963414634146342,0.8702290076335878,0.901840490797546,0.8877551020408163,0.7891156462585034,0.8639455782312925,0.8529411764705882,0.8037974683544303,0.826530612244898,0.7647058823529411,0.9494584837545126,0.48148148148148145,0.9850187265917603,0.9387755102040817,0.8963414634146342,0.8769230769230769,0.901840490797546,0.8702290076335878,0.8877985022966267,0.8877551020408163,CDR_MultiC_BorutaECOGFAQ_400
0.8769230769230769,0.8963414634146342,0.8702290076335878,0.901840490797546,0.8877551020408163,0.782312925170068,0.8639455782312925,0.8518518518518519,0.7987421383647799,0.8231292517006803,0.7647058823529411,0.9458483754512635,0.4642857142857143,0.9849624060150376,0.935374149659864,0.8963414634146342,0.8769230769230769,0.901840490797546,0.8702290076335878,0.8877985022966267,0.8877551020408163,CDR_MultiC_BorutaECOGFAQ_400
0.8769230769230769,0.8963414634146342,0.8702290076335878,0.901840490797546,0.8877551020408163,0.7891156462585034,0.8639455782312925,0.8529411764705882,0.8037974683544303,0.826530612244898,0.7647058823529411,0.9494584837545126,0.48148148148148145,0.9850187265917603,0.9387755102040817,0.8963414634146342,0.8769230769230769,0.901840490797546,0.8702290076335878,0.8877985022966267,0.8877551020408163,CDR_MultiC_BorutaECOGFAQ_400
0.8769230769230769,0.8963414634146342,0.8702290076335878,0.901840490797546,0.8877551020408163,0.7891156462585034,0.8639455782312925,0.8529411764705882,0.8037974683544303,0.826530612244898,0.7647058823529411,0.9494584837545126,0.48148148148148145,0.9850187265917603,0.9387755102040817,0.8963414634146342,0.8769230769230769,0.901840490797546,0.8702290076335878,0.8877985022966267,0.8877551020408163,CDR_MultiC_BorutaECOGFAQ_400
0.8692307692307693,0.8963414634146342,0.8692307692307693,0.8963414634146342,0.8843537414965986,0.782312925170068,0.8571428571428571,0.8455882352941176,0.7974683544303798,0.8197278911564626,0.7647058823529411,0.9458483754512635,0.4642857142857143,0.9849624060150376,0.935374149659864,0.8963414634146342,0.8692307692307693,0.8963414634146342,0.8692307692307693,0.8843537414965986,0.8843537414965986,CDR_MultiC_BorutaECOGFAQ_400
0.8692307692307693,0.8963414634146342,0.8692307692307693,0.8963414634146342,0.8843537414965986,0.7891156462585034,0.8571428571428571,0.8467153284671532,0.802547770700637,0.8231292517006803,0.7647058823529411,0.9494584837545126,0.48148148148148145,0.9850187265917603,0.9387755102040817,0.8963414634146342,0.8692307692307693,0.8963414634146342,0.8692307692307693,0.8843537414965986,0.8843537414965986,CDR_MultiC_BorutaECOGFAQ_400
0.8769230769230769,0.8963414634146342,0.8702290076335878,0.901840490797546,0.8877551020408163,0.782312925170068,0.8639455782312925,0.8518518518518519,0.7987421383647799,0.8231292517006803,0.7647058823529411,0.9458483754512635,0.4642857142857143,0.9849624060150376,0.935374149659864,0.8963414634146342,0.8769230769230769,0.901840490797546,0.8702290076335878,0.8877985022966267,0.8877551020408163,CDR_MultiC_BorutaECOGFAQ_400
0.8769230769230769,0.8902439024390244,0.8636363636363636,0.9012345679012346,0.8843537414965986,0.7755102040816326,0.8639455782312925,0.8507462686567164,0.79375,0.8197278911564626,0.7647058823529411,0.9458483754512635,0.4642857142857143,0.9849624060150376,0.935374149659864,0.8902439024390244,0.8769230769230769,0.9012345679012347,0.8636363636363636,0.8844403963055743,0.8843537414965986,CDR_MultiC_BorutaECOGFAQ_400
0.8769230769230769,0.8963414634146342,0.8702290076335878,0.901840490797546,0.8877551020408163,0.7891156462585034,0.8639455782312925,0.8529411764705882,0.8037974683544303,0.826530612244898,0.7647058823529411,0.9494584837545126,0.48148148148148145,0.9850187265917603,0.9387755102040817,0.8963414634146342,0.8769230769230769,0.901840490797546,0.8702290076335878,0.8877985022966267,0.8877551020408163,CDR_MultiC_BorutaECOGFAQ_400
