Sensitivity0,Specificity0,PPV0,NPV0,Accuracy0,Sensitivity1,Specificity1,PPV1,NPV1,Accuracy1,Sensitivity,Specificity,PPV,NPV,F1_Score,Accuracy,set
0.8682170542635659,0.9272727272727272,0.9032258064516129,0.9,0.9013605442176871,0.9272727272727272,0.8682170542635659,0.9,0.9032258064516129,0.9013605442176871,0.9272727272727272,0.8682170542635659,0.9,0.9032258064516129,0.901121961379679,0.9013605442176871,CDR_Imp_B_EFAQ_400
0.8604651162790697,0.9151515151515152,0.888,0.893491124260355,0.891156462585034,0.9151515151515152,0.8604651162790697,0.893491124260355,0.888,0.891156462585034,0.9151515151515152,0.8604651162790697,0.8934911242603549,0.888,0.8909511845664287,0.891156462585034,CDR_Imp_B_EFAQ_400
0.8682170542635659,0.9151515151515152,0.8888888888888888,0.8988095238095238,0.8945578231292517,0.9151515151515152,0.8682170542635659,0.8988095238095238,0.8888888888888888,0.8945578231292517,0.9151515151515152,0.8682170542635659,0.898809523809524,0.8888888888888888,0.8944125397906909,0.8945578231292517,CDR_Imp_B_EFAQ_400
0.8682170542635659,0.9090909090909091,0.8818897637795275,0.8982035928143712,0.891156462585034,0.9090909090909091,0.8682170542635659,0.8982035928143712,0.8818897637795275,0.891156462585034,0.9090909090909091,0.8682170542635659,0.8982035928143712,0.8818897637795275,0.8910591344971726,0.891156462585034,CDR_Imp_B_EFAQ_400
0.8527131782945736,0.9030303030303031,0.873015873015873,0.8869047619047619,0.8809523809523809,0.9030303030303031,0.8527131782945736,0.8869047619047619,0.873015873015873,0.8809523809523809,0.9030303030303031,0.8527131782945736,0.8869047619047618,0.873015873015873,0.8807883513765866,0.8809523809523809,CDR_Imp_B_EFAQ_400
0.8682170542635659,0.9212121212121213,0.896,0.8994082840236687,0.8979591836734694,0.9212121212121213,0.8682170542635659,0.8994082840236687,0.896,0.8979591836734694,0.9212121212121213,0.8682170542635659,0.8994082840236688,0.896,0.897766735531027,0.8979591836734694,CDR_Imp_B_EFAQ_400
0.8682170542635659,0.9212121212121213,0.896,0.8994082840236687,0.8979591836734694,0.9212121212121213,0.8682170542635659,0.8994082840236687,0.896,0.8979591836734694,0.9212121212121213,0.8682170542635659,0.8994082840236688,0.896,0.897766735531027,0.8979591836734694,CDR_Imp_B_EFAQ_400
0.875968992248062,0.9212121212121213,0.8968253968253969,0.9047619047619048,0.9013605442176871,0.9212121212121213,0.875968992248062,0.9047619047619048,0.8968253968253969,0.9013605442176871,0.9212121212121213,0.875968992248062,0.9047619047619048,0.8968253968253969,0.9012246339977433,0.9013605442176871,CDR_Imp_B_EFAQ_400
0.8527131782945736,0.9212121212121213,0.8943089430894309,0.8888888888888888,0.891156462585034,0.9212121212121213,0.8527131782945736,0.8888888888888888,0.8943089430894309,0.891156462585034,0.9212121212121213,0.8527131782945736,0.8888888888888888,0.8943089430894309,0.8908325234855848,0.891156462585034,CDR_Imp_B_EFAQ_400
0.875968992248062,0.9272727272727272,0.904,0.9053254437869822,0.9047619047619048,0.9272727272727272,0.875968992248062,0.9053254437869822,0.904,0.9047619047619048,0.9272727272727272,0.875968992248062,0.9053254437869822,0.904,0.9045822864956251,0.9047619047619048,CDR_Imp_B_EFAQ_400
0.8527131782945736,0.9212121212121213,0.8943089430894309,0.8888888888888888,0.891156462585034,0.9212121212121213,0.8527131782945736,0.8888888888888888,0.8943089430894309,0.891156462585034,0.9212121212121213,0.8527131782945736,0.8888888888888888,0.8943089430894309,0.8908325234855848,0.891156462585034,CDR_Imp_B_EFAQ_400
0.875968992248062,0.9212121212121213,0.8968253968253969,0.9047619047619048,0.9013605442176871,0.9212121212121213,0.875968992248062,0.9047619047619048,0.8968253968253969,0.9013605442176871,0.9212121212121213,0.875968992248062,0.9047619047619048,0.8968253968253969,0.9012246339977433,0.9013605442176871,CDR_Imp_B_EFAQ_400
0.8527131782945736,0.9212121212121213,0.8943089430894309,0.8888888888888888,0.891156462585034,0.9212121212121213,0.8527131782945736,0.8888888888888888,0.8943089430894309,0.891156462585034,0.9212121212121213,0.8527131782945736,0.8888888888888888,0.8943089430894309,0.8908325234855848,0.891156462585034,CDR_Imp_B_EFAQ_400
0.8604651162790697,0.9151515151515152,0.888,0.893491124260355,0.891156462585034,0.9151515151515152,0.8604651162790697,0.893491124260355,0.888,0.891156462585034,0.9151515151515152,0.8604651162790697,0.8934911242603549,0.888,0.8909511845664287,0.891156462585034,CDR_Imp_B_EFAQ_400
0.8682170542635659,0.9151515151515152,0.8888888888888888,0.8988095238095238,0.8945578231292517,0.9151515151515152,0.8682170542635659,0.8988095238095238,0.8888888888888888,0.8945578231292517,0.9151515151515152,0.8682170542635659,0.898809523809524,0.8888888888888888,0.8944125397906909,0.8945578231292517,CDR_Imp_B_EFAQ_400
