Sensitivity0,Specificity0,PPV0,NPV0,Accuracy0,Sensitivity1,Specificity1,PPV1,NPV1,Accuracy1,Sensitivity,Specificity,PPV,NPV,F1_Score,Accuracy,set
0.8527131782945736,0.9575757575757575,0.9401709401709402,0.8926553672316384,0.9115646258503401,0.9575757575757575,0.8527131782945736,0.8926553672316384,0.9401709401709402,0.9115646258503401,0.9575757575757575,0.8527131782945736,0.8926553672316384,0.9401709401709402,0.9109591632973256,0.9115646258503401,CDR_Imp_UMCN_Boruta4-8_400
0.8372093023255814,0.9515151515151515,0.9310344827586207,0.8820224719101124,0.9013605442176871,0.9515151515151515,0.8372093023255814,0.8820224719101124,0.9310344827586207,0.9013605442176871,0.9515151515151515,0.8372093023255814,0.8820224719101123,0.9310344827586207,0.9006128398881419,0.9013605442176871,CDR_Imp_UMCN_Boruta4-8_400
0.8449612403100775,0.9454545454545454,0.923728813559322,0.8863636363636364,0.9013605442176871,0.9454545454545454,0.8449612403100775,0.8863636363636364,0.923728813559322,0.9013605442176871,0.9454545454545454,0.8449612403100775,0.8863636363636364,0.923728813559322,0.9007550780531619,0.9013605442176871,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9575757575757575,0.9401709401709402,0.8926553672316384,0.9115646258503401,0.9575757575757575,0.8527131782945736,0.8926553672316384,0.9401709401709402,0.9115646258503401,0.9575757575757575,0.8527131782945736,0.8926553672316384,0.9401709401709402,0.9109591632973256,0.9115646258503401,CDR_Imp_UMCN_Boruta4-8_400
0.8449612403100775,0.9515151515151515,0.9316239316239316,0.8870056497175142,0.9047619047619048,0.9515151515151515,0.8449612403100775,0.8870056497175142,0.9316239316239316,0.9047619047619048,0.9515151515151515,0.8449612403100775,0.8870056497175142,0.9316239316239316,0.9041098681663509,0.9047619047619048,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9515151515151515,0.9322033898305084,0.8920454545454546,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.907599555428806,0.9081632653061225,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9454545454545454,0.9243697478991597,0.8914285714285715,0.9047619047619048,0.9454545454545454,0.8527131782945736,0.8914285714285715,0.9243697478991597,0.9047619047619048,0.9454545454545454,0.8527131782945736,0.8914285714285715,0.9243697478991597,0.9042423420981297,0.9047619047619048,CDR_Imp_UMCN_Boruta4-8_400
0.8449612403100775,0.9515151515151515,0.9316239316239316,0.8870056497175142,0.9047619047619048,0.9515151515151515,0.8449612403100775,0.8870056497175142,0.9316239316239316,0.9047619047619048,0.9515151515151515,0.8449612403100775,0.8870056497175142,0.9316239316239316,0.9041098681663509,0.9047619047619048,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9393939393939394,0.9166666666666666,0.8908045977011494,0.9013605442176871,0.9393939393939394,0.8527131782945736,0.8908045977011494,0.9166666666666666,0.9013605442176871,0.9393939393939394,0.8527131782945736,0.8908045977011494,0.9166666666666666,0.9008872767573816,0.9013605442176871,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9515151515151515,0.9322033898305084,0.8920454545454546,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.907599555428806,0.9081632653061225,CDR_Imp_UMCN_Boruta4-8_400
0.8449612403100775,0.9515151515151515,0.9316239316239316,0.8870056497175142,0.9047619047619048,0.9515151515151515,0.8449612403100775,0.8870056497175142,0.9316239316239316,0.9047619047619048,0.9515151515151515,0.8449612403100775,0.8870056497175142,0.9316239316239316,0.9041098681663509,0.9047619047619048,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9515151515151515,0.9322033898305084,0.8920454545454546,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.907599555428806,0.9081632653061225,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9515151515151515,0.9322033898305084,0.8920454545454546,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.907599555428806,0.9081632653061225,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9515151515151515,0.9322033898305084,0.8920454545454546,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.907599555428806,0.9081632653061225,CDR_Imp_UMCN_Boruta4-8_400
0.8604651162790697,0.9454545454545454,0.925,0.896551724137931,0.9081632653061225,0.9454545454545454,0.8604651162790697,0.896551724137931,0.925,0.9081632653061225,0.9454545454545454,0.8604651162790697,0.8965517241379312,0.925,0.9077226369810106,0.9081632653061225,CDR_Imp_UMCN_Boruta4-8_400
0.8604651162790697,0.9333333333333333,0.9098360655737705,0.8953488372093024,0.9013605442176871,0.9333333333333333,0.8604651162790697,0.8953488372093024,0.9098360655737705,0.9013605442176871,0.9333333333333333,0.8604651162790697,0.8953488372093024,0.9098360655737705,0.9010095390255124,0.9013605442176871,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9454545454545454,0.9243697478991597,0.8914285714285715,0.9047619047619048,0.9454545454545454,0.8527131782945736,0.8914285714285715,0.9243697478991597,0.9047619047619048,0.9454545454545454,0.8527131782945736,0.8914285714285715,0.9243697478991597,0.9042423420981297,0.9047619047619048,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9575757575757575,0.9401709401709402,0.8926553672316384,0.9115646258503401,0.9575757575757575,0.8527131782945736,0.8926553672316384,0.9401709401709402,0.9115646258503401,0.9575757575757575,0.8527131782945736,0.8926553672316384,0.9401709401709402,0.9109591632973256,0.9115646258503401,CDR_Imp_UMCN_Boruta4-8_400
0.8449612403100775,0.9454545454545454,0.923728813559322,0.8863636363636364,0.9013605442176871,0.9454545454545454,0.8449612403100775,0.8863636363636364,0.923728813559322,0.9013605442176871,0.9454545454545454,0.8449612403100775,0.8863636363636364,0.923728813559322,0.9007550780531619,0.9013605442176871,CDR_Imp_UMCN_Boruta4-8_400
0.8527131782945736,0.9515151515151515,0.9322033898305084,0.8920454545454546,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.9081632653061225,0.9515151515151515,0.8527131782945736,0.8920454545454546,0.9322033898305084,0.907599555428806,0.9081632653061225,CDR_Imp_UMCN_Boruta4-8_400
0.875968992248062,0.9212121212121213,0.8968253968253969,0.9047619047619048,0.9013605442176871,0.9212121212121213,0.875968992248062,0.9047619047619048,0.8968253968253969,0.9013605442176871,0.9212121212121213,0.875968992248062,0.9047619047619048,0.8968253968253969,0.9012246339977433,0.9013605442176871,CDR_Imp_UMCN_Boruta4-8_400
0.8682170542635659,0.9151515151515152,0.8888888888888888,0.8988095238095238,0.8945578231292517,0.9151515151515152,0.8682170542635659,0.8988095238095238,0.8888888888888888,0.8945578231292517,0.9151515151515152,0.8682170542635659,0.898809523809524,0.8888888888888888,0.8944125397906909,0.8945578231292517,CDR_Imp_UMCN_Boruta4-8_400
0.8682170542635659,0.9151515151515152,0.8888888888888888,0.8988095238095238,0.8945578231292517,0.9151515151515152,0.8682170542635659,0.8988095238095238,0.8888888888888888,0.8945578231292517,0.9151515151515152,0.8682170542635659,0.898809523809524,0.8888888888888888,0.8944125397906909,0.8945578231292517,CDR_Imp_UMCN_Boruta4-8_400
